region,spp.name,extant,env.opt,time.of.origin,time.of.extinction,time.of.sp.origin,time.of.sp.extinction,reg.env,carry.cap
8,1957,1,34.0893353026523,735,30001,733,30001,29.0909090909091,10000
8,1943,1,34.9972840650674,735,30001,732,30001,29.0909090909091,10000
8,1209,0,37.3536143276622,735,736,698,30001,29.0909090909091,10000
8,1891,0,36.3776536705265,735,736,730,30001,29.0909090909091,10000
8,934,0,37.5034887678131,723,725,676,30001,29.0909090909091,10000
8,1911,1,35.0837757037454,735,30001,731,30001,29.0909090909091,10000
8,1939,0,36.5880629694917,735,742,732,30001,29.0909090909091,10000
8,766,0,39.0597201248058,735,736,660,30001,29.0909090909091,10000
8,498,0,36.7962349414846,735,740,626,30001,29.0909090909091,10000
8,2003,1,35.131045152426,735,30001,735,30001,29.0909090909091,10000
8,996,0,37.2160432146997,735,737,682,30001,29.0909090909091,10000
8,547,0,36.3111471025581,735,747,635,30001,29.0909090909091,10000
8,1284,0,37.6058459629073,723,724,702,30001,29.0909090909091,10000
8,924,0,37.3414452347123,735,736,675,30001,29.0909090909091,10000
8,217,0,36.8516707748529,735,739,565,30001,29.0909090909091,10000
8,1762,1,36.0900630362909,735,30001,725,30001,29.0909090909091,10000
8,401,0,36.9612299034752,735,737,610,30001,29.0909090909091,10000
8,693,0,37.0064941806607,735,740,654,30001,29.0909090909091,10000
8,22,0,37.0159031423088,735,738,391,30001,29.0909090909091,10000
8,1077,0,37.8118153022703,723,724,688,30001,29.0909090909091,10000
8,1737,0,37.8720678166626,735,737,724,30001,29.0909090909091,10000
8,484,0,36.3190838655913,723,730,624,30001,29.0909090909091,10000
8,299,0,36.7372146794938,598,599,590,30001,29.0909090909091,10000
8,69,0,38.0225379941546,538,539,479,30001,29.0909090909091,10000
8,23,0,36.5357606714512,410,421,396,30001,29.0909090909091,10000
8,12,0,37.936307140629,453,455,342,30001,29.0909090909091,10000
8,138,0,36.0273794213625,539,603,532,30001,29.0909090909091,10000
8,14,0,36.6040725993235,438,445,348,30001,29.0909090909091,10000
8,82,1,34.8470570074541,495,30001,490,30001,29.0909090909091,10000
8,63,0,36.1397770514655,557,618,471,30001,29.0909090909091,10000
8,161,0,38.2712718817097,558,559,545,30001,29.0909090909091,10000
8,173,1,34.6994257084487,558,30001,550,30001,29.0909090909091,10000
8,171,0,37.1702498583326,569,570,549,30001,29.0909090909091,10000
8,1481,0,36.8955866259279,723,725,713,30001,29.0909090909091,10000
8,78,0,38.0129609820352,626,627,483,30001,29.0909090909091,10000
8,383,0,36.8656312473259,626,629,607,30001,29.0909090909091,10000
8,144,0,37.9391574160558,626,627,533,30001,29.0909090909091,10000
8,945,0,37.0968295759496,736,739,677,30001,29.0909090909091,10000
8,1801,1,33.7808127861021,736,30001,727,30001,29.0909090909091,10000
8,1664,0,39.0130575400336,736,737,721,30001,29.0909090909091,10000
8,1679,0,36.3702265086459,725,726,722,30001,29.0909090909091,10000
8,1686,0,36.0365079190162,725,731,722,30001,29.0909090909091,10000
8,1519,0,38.4965074018553,725,726,714,30001,29.0909090909091,10000
8,1629,1,35.2533676185116,725,30001,720,30001,29.0909090909091,10000
8,1640,1,35.1387235766491,725,30001,720,30001,29.0909090909091,10000
8,1628,1,34.5337081866942,725,30001,720,30001,29.0909090909091,10000
8,1178,0,37.1160198776488,726,727,696,30001,29.0909090909091,10000
8,643,0,36.7232270344026,726,727,647,30001,29.0909090909091,10000
8,102,0,36.4167150779761,726,758,510,30001,29.0909090909091,10000
8,596,0,36.6767750692048,726,732,641,30001,29.0909090909091,10000
8,1958,1,33.3825438489844,736,30001,733,30001,29.0909090909091,10000
8,409,0,36.4723481424286,726,736,611,30001,29.0909090909091,10000
8,1070,0,36.3054608962838,736,746,687,30001,29.0909090909091,10000
8,420,0,37.5498674652428,736,737,615,30001,29.0909090909091,10000
8,18,0,37.3626806301133,736,739,372,30001,29.0909090909091,10000
8,2021,1,33.0000158877478,736,30001,736,30001,29.0909090909091,10000
8,2022,1,33.9200118714005,736,30001,736,30001,29.0909090909091,10000
8,378,0,36.4019726561157,736,759,606,30001,29.0909090909091,10000
8,1295,0,37.267417696771,736,739,703,30001,29.0909090909091,10000
8,1119,0,36.3236947212112,736,745,691,30001,29.0909090909091,10000
8,564,0,37.7462047380472,736,737,637,30001,29.0909090909091,10000
8,1499,0,36.9352009614916,736,739,714,30001,29.0909090909091,10000
8,1481,0,36.8955866259279,736,740,713,30001,29.0909090909091,10000
8,574,0,37.1033172803475,736,738,638,30001,29.0909090909091,10000
8,806,0,37.415078026853,736,737,665,30001,29.0909090909091,10000
8,1108,0,38.1654770674326,736,737,690,30001,29.0909090909091,10000
8,239,0,37.2266201213935,736,737,571,30001,29.0909090909091,10000
8,50,0,36.3143540803682,736,741,453,30001,29.0909090909091,10000
8,1679,0,36.3702265086459,736,746,722,30001,29.0909090909091,10000
8,918,0,37.1460940519468,736,738,674,30001,29.0909090909091,10000
8,471,0,36.7541916540116,736,737,622,30001,29.0909090909091,10000
8,1150,0,36.8052126127255,736,740,693,30001,29.0909090909091,10000
8,484,1,36.3190838655913,736,30001,624,30001,29.0909090909091,10000
8,352,0,36.9637470389677,736,738,602,30001,29.0909090909091,10000
8,656,0,37.9739399708937,736,738,649,30001,29.0909090909091,10000
8,560,0,37.1472601754834,736,739,637,30001,29.0909090909091,10000
8,722,1,35.9878469703986,736,30001,656,30001,29.0909090909091,10000
8,1808,0,38.9442543203703,736,737,727,30001,29.0909090909091,10000
8,1869,1,35.9327917163799,736,30001,729,30001,29.0909090909091,10000
8,1890,0,37.703145196498,736,739,730,30001,29.0909090909091,10000
8,1578,0,38.4601634365186,736,737,717,30001,29.0909090909091,10000
8,1596,0,37.9647360254073,736,737,718,30001,29.0909090909091,10000
8,147,0,37.8304614341677,736,737,539,30001,29.0909090909091,10000
8,1881,0,36.5030182911335,736,738,730,30001,29.0909090909091,10000
8,1583,0,37.9413530372924,736,738,717,30001,29.0909090909091,10000
8,631,0,37.3538603606218,736,737,646,30001,29.0909090909091,10000
8,407,0,36.4441196128874,736,742,611,30001,29.0909090909091,10000
8,1915,0,35.8349114683233,736,737,731,30001,29.0909090909091,10000
8,1955,1,34.5351645140995,736,30001,733,30001,29.0909090909091,10000
8,2005,1,31.9317561936607,736,30001,735,30001,29.0909090909091,10000
8,1895,0,38.2953609452349,736,737,730,30001,29.0909090909091,10000
8,1978,1,34.2351866143049,736,30001,734,30001,29.0909090909091,10000
8,623,0,37.2135734308314,736,738,645,30001,29.0909090909091,10000
8,1914,1,36.4621862205703,736,30001,731,30001,29.0909090909091,10000
8,327,0,36.9430477420284,736,737,596,30001,29.0909090909091,10000
8,1892,1,35.814875874425,736,30001,730,30001,29.0909090909091,10000
8,1898,1,35.1437170462348,736,30001,730,30001,29.0909090909091,10000
8,882,0,37.136106586365,736,737,672,30001,29.0909090909091,10000
8,882,0,37.136106586365,728,729,672,30001,29.0909090909091,10000
8,1538,0,37.1380293459807,728,729,715,30001,29.0909090909091,10000
8,1283,0,37.8454564681015,728,729,702,30001,29.0909090909091,10000
8,1065,0,37.6225911583346,728,729,687,30001,29.0909090909091,10000
8,363,0,36.3810678240552,728,730,604,30001,29.0909090909091,10000
8,1731,0,37.350285085012,728,729,724,30001,29.0909090909091,10000
8,1660,0,37.4546048650922,728,729,721,30001,29.0909090909091,10000
8,1721,1,33.9421918687226,728,30001,724,30001,29.0909090909091,10000
8,1679,0,36.3702265086459,728,734,722,30001,29.0909090909091,10000
8,1621,0,36.3423520581692,728,732,719,30001,29.0909090909091,10000
8,1557,1,33.9539810480599,728,30001,716,30001,29.0909090909091,10000
8,666,0,36.8389765410484,737,740,650,30001,29.0909090909091,10000
8,301,0,37.2487617487534,737,738,591,30001,29.0909090909091,10000
8,254,0,36.3476915342014,737,752,580,30001,29.0909090909091,10000
8,54,0,36.7548723637201,737,739,461,30001,29.0909090909091,10000
8,875,0,36.7328927626817,737,740,671,30001,29.0909090909091,10000
8,735,0,37.4756047445534,737,738,657,30001,29.0909090909091,10000
8,1327,0,39.5004763799874,737,738,705,30001,29.0909090909091,10000
8,1525,0,37.5476341203556,737,738,715,30001,29.0909090909091,10000
8,576,0,39.1856784519564,737,738,638,30001,29.0909090909091,10000
8,859,0,36.4202662635529,737,739,670,30001,29.0909090909091,10000
8,302,0,37.6725926209179,737,738,591,30001,29.0909090909091,10000
8,1507,0,39.0653361213331,737,738,714,30001,29.0909090909091,10000
8,384,0,36.7063816438324,737,738,607,30001,29.0909090909091,10000
8,282,0,37.4916663385287,737,738,587,30001,29.0909090909091,10000
8,172,0,37.6242079224892,737,739,549,30001,29.0909090909091,10000
8,1154,0,36.6872609514942,737,738,693,30001,29.0909090909091,10000
8,340,0,37.2685544945132,737,738,599,30001,29.0909090909091,10000
8,1149,0,36.7235203181766,737,747,693,30001,29.0909090909091,10000
8,1399,0,37.432757642415,737,738,709,30001,29.0909090909091,10000
8,1790,0,37.7836390283483,737,738,726,30001,29.0909090909091,10000
8,1668,0,36.6417677422586,737,744,721,30001,29.0909090909091,10000
8,1592,0,37.1534430118147,737,740,718,30001,29.0909090909091,10000
8,1867,1,35.7615150335291,737,30001,729,30001,29.0909090909091,10000
8,1996,1,35.0861044594715,737,30001,734,30001,29.0909090909091,10000
8,1897,1,36.3189175292139,737,30001,730,30001,29.0909090909091,10000
8,1711,0,38.2121793207677,737,738,723,30001,29.0909090909091,10000
8,1794,1,35.3303964981511,737,30001,726,30001,29.0909090909091,10000
8,1526,1,36.0998475735371,728,30001,715,30001,29.0909090909091,10000
8,1595,1,35.8654201019977,737,30001,718,30001,29.0909090909091,10000
8,1584,0,36.359666970009,737,738,717,30001,29.0909090909091,10000
8,1427,1,36.1727435317656,737,30001,710,30001,29.0909090909091,10000
8,1829,1,34.1780368452632,737,30001,728,30001,29.0909090909091,10000
8,1983,1,33.7105496562929,737,30001,734,30001,29.0909090909091,10000
8,817,0,36.9877506260574,737,738,666,30001,29.0909090909091,10000
8,2006,1,34.5025669664027,737,30001,735,30001,29.0909090909091,10000
8,1449,0,37.1218222465028,737,738,711,30001,29.0909090909091,10000
8,1878,1,33.6473049285096,737,30001,730,30001,29.0909090909091,10000
8,2026,1,32.482343543407,737,30001,736,30001,29.0909090909091,10000
8,583,0,38.3134827738207,728,729,639,30001,29.0909090909091,10000
8,1504,1,34.2257222549801,728,30001,714,30001,29.0909090909091,10000
8,149,0,37.1697014497766,738,743,540,30001,29.0909090909091,10000
8,94,0,36.1549732837076,506,564,502,30001,29.0909090909091,10000
8,132,0,37.0604058003283,540,541,529,30001,29.0909090909091,10000
8,120,0,36.4004190983646,566,577,520,30001,29.0909090909091,10000
8,66,0,36.2145922792617,610,613,477,30001,29.0909090909091,10000
8,43,0,37.1158606233493,508,509,444,30001,29.0909090909091,10000
8,29,0,36.5254477012763,451,456,408,30001,29.0909090909091,10000
8,15,0,37.1538833925408,473,476,349,30001,29.0909090909091,10000
8,47,0,36.6737964811078,541,544,449,30001,29.0909090909091,10000
8,2,0,37.075679519954,536,537,105,30001,29.0909090909091,10000
8,157,0,37.703187758796,567,568,542,30001,29.0909090909091,10000
8,441,0,38.0586375730107,636,637,618,30001,29.0909090909091,10000
8,1126,0,36.6431702365294,717,718,691,30001,29.0909090909091,10000
8,589,1,36.1333928617685,717,30001,640,30001,29.0909090909091,10000
8,1017,0,36.2379364096987,717,753,683,30001,29.0909090909091,10000
8,1323,1,34.1860190845011,717,30001,705,30001,29.0909090909091,10000
8,548,0,36.5072192066037,717,719,635,30001,29.0909090909091,10000
8,1411,1,32.4620528742877,717,30001,710,30001,29.0909090909091,10000
8,1412,0,36.3502388036414,717,730,710,30001,29.0909090909091,10000
8,455,0,36.4361936983929,717,718,620,30001,29.0909090909091,10000
8,1460,1,34.5613411719701,717,30001,712,30001,29.0909090909091,10000
8,1458,1,35.4066302854183,717,30001,712,30001,29.0909090909091,10000
8,1057,0,37.2449605638398,717,719,686,30001,29.0909090909091,10000
8,1478,1,33.1385669646415,717,30001,713,30001,29.0909090909091,10000
8,1440,1,35.4959614544566,717,30001,711,30001,29.0909090909091,10000
8,1306,0,35.8828282140145,717,762,704,30001,29.0909090909091,10000
8,471,0,36.7541916540116,686,693,622,30001,29.0909090909091,10000
8,944,0,36.9294281116897,686,690,677,30001,29.0909090909091,10000
8,10,0,36.2427504031237,686,687,334,30001,29.0909090909091,10000
8,553,0,37.0620133651559,686,694,636,30001,29.0909090909091,10000
8,730,0,36.2771089008295,686,726,656,30001,29.0909090909091,10000
8,220,0,38.1643895435387,686,687,566,30001,29.0909090909091,10000
8,970,1,35.6310760749314,686,30001,680,30001,29.0909090909091,10000
8,984,1,33.0752620441139,686,30001,681,30001,29.0909090909091,10000
8,1332,1,34.4474947463164,707,30001,706,30001,29.0909090909091,10000
8,1167,0,37.9409177287042,731,732,695,30001,29.0909090909091,10000
8,502,0,36.6710469884823,632,633,627,30001,29.0909090909091,10000
8,1172,0,36.1882745075632,711,719,696,30001,29.0909090909091,10000
8,799,0,37.3788827494845,711,712,664,30001,29.0909090909091,10000
8,718,1,35.4365749123002,711,30001,655,30001,29.0909090909091,10000
8,1063,0,37.3719366789961,711,712,687,30001,29.0909090909091,10000
8,1248,0,36.4775200996937,711,729,701,30001,29.0909090909091,10000
8,1258,0,37.8642474344252,711,712,701,30001,29.0909090909091,10000
8,1018,0,36.4872996257662,711,716,683,30001,29.0909090909091,10000
8,1733,1,35.8032126064917,738,30001,724,30001,29.0909090909091,10000
8,771,0,36.8396989435395,731,734,661,30001,29.0909090909091,10000
8,1474,1,36.1560616706294,738,30001,712,30001,29.0909090909091,10000
8,474,0,37.0789838489362,731,732,623,30001,29.0909090909091,10000
8,505,0,36.9738979009527,738,740,627,30001,29.0909090909091,10000
8,371,0,37.1633483753753,738,740,605,30001,29.0909090909091,10000
8,1248,0,36.4775200996937,738,742,701,30001,29.0909090909091,10000
8,880,0,37.0595351140607,738,740,671,30001,29.0909090909091,10000
8,1138,0,38.6451541247351,738,739,692,30001,29.0909090909091,10000
8,1179,0,38.3335369166846,738,739,696,30001,29.0909090909091,10000
8,455,0,36.4361936983929,738,747,620,30001,29.0909090909091,10000
8,853,0,37.8715858246926,738,739,669,30001,29.0909090909091,10000
8,800,0,37.6087002947608,738,739,664,30001,29.0909090909091,10000
8,1791,0,37.3297695903867,738,739,726,30001,29.0909090909091,10000
8,1600,1,35.2088165939902,738,30001,718,30001,29.0909090909091,10000
8,1752,0,38.186221838405,738,739,724,30001,29.0909090909091,10000
8,1330,0,36.5766750118242,738,739,705,30001,29.0909090909091,10000
8,1350,1,36.3344261815791,738,30001,706,30001,29.0909090909091,10000
8,1271,0,38.2568028899267,738,739,702,30001,29.0909090909091,10000
8,1218,0,37.8284521645803,738,739,699,30001,29.0909090909091,10000
8,1108,0,38.1654770674326,738,739,690,30001,29.0909090909091,10000
8,1455,0,37.7004080598163,738,739,711,30001,29.0909090909091,10000
8,534,0,36.6023730772618,738,746,632,30001,29.0909090909091,10000
8,1018,0,36.4872996257662,738,740,683,30001,29.0909090909091,10000
8,49,0,36.4543786951002,738,739,453,30001,29.0909090909091,10000
8,1255,0,37.7231672954376,738,739,701,30001,29.0909090909091,10000
8,667,0,37.5961077634281,739,742,650,30001,29.0909090909091,10000
8,1695,0,38.7764073302845,739,740,722,30001,29.0909090909091,10000
8,1636,1,34.0861308944419,739,30001,720,30001,29.0909090909091,10000
8,443,0,37.7876700024303,693,694,618,30001,29.0909090909091,10000
8,50,0,36.3143540803682,693,695,453,30001,29.0909090909091,10000
8,1160,0,37.4553539401144,717,718,694,30001,29.0909090909091,10000
8,101,0,37.5570380875251,717,718,508,30001,29.0909090909091,10000
8,1524,1,32.7387451005075,717,30001,715,30001,29.0909090909091,10000
8,651,0,37.6365452404669,717,718,648,30001,29.0909090909091,10000
8,1482,1,33.7112284735699,717,30001,713,30001,29.0909090909091,10000
8,1393,1,35.3177079758655,717,30001,709,30001,29.0909090909091,10000
8,2091,1,31.6877863744449,739,30001,739,30001,29.0909090909091,10000
8,1553,0,37.7077955092639,717,718,716,30001,29.0909090909091,10000
8,1432,1,35.1629383021344,717,30001,711,30001,29.0909090909091,10000
8,4,0,37.3629380620156,624,625,230,30001,29.0909090909091,10000
8,1214,0,36.3301290870033,733,738,699,30001,29.0909090909091,10000
8,545,0,37.9334876722697,733,734,635,30001,29.0909090909091,10000
8,241,0,36.5376994108497,739,746,571,30001,29.0909090909091,10000
8,893,0,38.5595274493229,739,740,672,30001,29.0909090909091,10000
8,839,0,37.6655527487305,739,740,668,30001,29.0909090909091,10000
8,862,0,36.755055167521,739,743,670,30001,29.0909090909091,10000
8,3,0,37.474673700604,739,741,220,30001,29.0909090909091,10000
8,1221,0,38.7196499655893,739,740,699,30001,29.0909090909091,10000
8,985,0,36.6794704742912,739,745,681,30001,29.0909090909091,10000
8,465,0,37.132706760752,739,741,621,30001,29.0909090909091,10000
8,1677,1,35.1579247554644,739,30001,722,30001,29.0909090909091,10000
8,485,0,37.3651338414445,739,740,624,30001,29.0909090909091,10000
8,66,0,36.2145922792617,739,742,477,30001,29.0909090909091,10000
8,352,0,36.9637470389677,739,743,602,30001,29.0909090909091,10000
8,1412,0,36.3502388036414,739,755,710,30001,29.0909090909091,10000
8,167,0,38.670058883127,739,740,547,30001,29.0909090909091,10000
8,1234,0,37.0050609263945,739,743,700,30001,29.0909090909091,10000
8,140,0,38.4711749717082,739,741,532,30001,29.0909090909091,10000
8,1766,0,36.5402490047823,739,751,725,30001,29.0909090909091,10000
8,601,0,36.4859894108051,739,748,642,30001,29.0909090909091,10000
8,1859,0,37.4679893676141,739,740,729,30001,29.0909090909091,10000
8,574,0,37.1033172803475,739,740,638,30001,29.0909090909091,10000
8,133,0,36.3820996954921,739,760,529,30001,29.0909090909091,10000
8,526,0,37.1239747016415,739,742,630,30001,29.0909090909091,10000
8,1686,0,36.0365079190162,739,756,722,30001,29.0909090909091,10000
8,1964,1,35.2643732987383,739,30001,733,30001,29.0909090909091,10000
8,2037,1,34.0857674677041,739,30001,736,30001,29.0909090909091,10000
8,1291,0,37.9211352012246,739,742,703,30001,29.0909090909091,10000
8,1917,0,36.4278429698379,739,757,731,30001,29.0909090909091,10000
8,328,0,36.6893550089468,739,752,596,30001,29.0909090909091,10000
8,1910,1,36.2340698553403,739,30001,731,30001,29.0909090909091,10000
8,1883,1,34.9788472269643,739,30001,730,30001,29.0909090909091,10000
8,2027,1,31.9920141192178,739,30001,736,30001,29.0909090909091,10000
8,1779,0,39.1679047248911,739,740,725,30001,29.0909090909091,10000
8,1894,0,36.5708503968775,739,744,730,30001,29.0909090909091,10000
8,2025,1,34.9682657762697,739,30001,736,30001,29.0909090909091,10000
8,1548,1,33.8295485170068,717,30001,716,30001,29.0909090909091,10000
8,1941,1,35.4217400978752,739,30001,732,30001,29.0909090909091,10000
